"","obj_id","species","speciesMatched","uuid","ifungorum_number","trait_name","value"
"1","Zhang_and_Elser_1","Cenococcum_graniforme","Cenococcum graniforme","1cb1afe2-36b9-11d5-9548-00d0592d548c",120560,"substrate",""
"2","Zhang_and_Elser_4","Chaetomium_globosum","Chaetomium globosum","1cb181f7-36b9-11d5-9548-00d0592d548c",172545,"substrate",""
"3","Zhang_and_Elser_7","Candida_utilis","Cyberlindnera jadinii","1cb1afc9-36b9-11d5-9548-00d0592d548c",534383,"substrate",""
"4","Zhang_and_Elser_10","Cyttaria_gunnii","Cyttaria gunnii","1cb18654-36b9-11d5-9548-00d0592d548c",141401,"substrate",""
"5","Zhang_and_Elser_13","Dekkera_bruxellensis","Dekkera bruxellensis","8655c9ba-2b93-476f-be28-c86095bca43b",329741,"substrate",""
"6","Zhang_and_Elser_16","Ceratocystis_coerulescens","Endoconidiophora coerulescens","1cb180c4-36b9-11d5-9548-00d0592d548c",357238,"substrate",""
"7","Zhang_and_Elser_19","Hypoxylon_pruinatum","Entoleuca mammata","1cb18ed4-36b9-11d5-9548-00d0592d548c",415807,"substrate",""
"8","Zhang_and_Elser_22","Fusarium_oxysporum","Fusarium oxysporum","1cb18916-36b9-11d5-9548-00d0592d548c",218372,"substrate",""
"9","Zhang_and_Elser_25","Fusarium_oxysporum","Fusarium oxysporum","1cb18916-36b9-11d5-9548-00d0592d548c",218372,"substrate",""
"10","Zhang_and_Elser_28","Gyromitra_californica","Gyromitra californica","55d293c8-2643-4c71-a0a6-38fb0dadac58",331620,"substrate",""
"11","Zhang_and_Elser_31","Articulospora_tetracladia","Hymenoscyphus tetracladius","1cb17e17-36b9-11d5-9548-00d0592d548c",111533,"substrate",""
"12","Zhang_and_Elser_34","Articulospora_tetracladia","Hymenoscyphus tetracladius","1cb17e17-36b9-11d5-9548-00d0592d548c",111533,"substrate",""
"13","Zhang_and_Elser_37","Kluyveromyces_fragilis","Kluyveromyces marxianus","55b568c4-efa1-4187-80af-49a9438cda67",316062,"substrate",""
"14","Zhang_and_Elser_40","Pichia_pastoris","Komagataella pastoris","1cb1b63e-36b9-11d5-9548-00d0592d548c",415539,"substrate",""
"15","Zhang_and_Elser_43","Pichia_pastoris","Komagataella pastoris","1cb1b63e-36b9-11d5-9548-00d0592d548c",415539,"substrate",""
"16","Zhang_and_Elser_46","Lemonniera_terrestris","Lemonniera terrestris","74d7aace-f7bd-4030-b277-356a2e32d599",299428,"substrate",""
"17","Zhang_and_Elser_49","Lunulospora_curvula","Lunulospora curvula","1cb191e1-36b9-11d5-9548-00d0592d548c",287848,"substrate",""
"18","Zhang_and_Elser_52","Monascus_purpureus","Monascus olei","072cc2d0-dcad-4501-887e-7373eea8e1b4",144686,"substrate",""
"19","Zhang_and_Elser_55","Morchella_elata","Morchella elata","1cb1b4c2-36b9-11d5-9548-00d0592d548c",212987,"substrate",""
"20","Zhang_and_Elser_58","Myrothecium_verrucaria","Albifimbria verrucaria","1cb194f8-36b9-11d5-9548-00d0592d548c",815927,"substrate",""
"21","Zhang_and_Elser_61","Heliscus_lugdunensis","Neonectria lugdunensis","1cb1b1be-36b9-11d5-9548-00d0592d548c",810155,"substrate",""
"22","Zhang_and_Elser_64","Heliscus_lugdunensis","Neonectria lugdunensis","1cb1b1be-36b9-11d5-9548-00d0592d548c",810155,"substrate",""
"23","Zhang_and_Elser_67","Heliscus_lugdunensis","Neonectria lugdunensis","1cb1b1be-36b9-11d5-9548-00d0592d548c",810155,"substrate",""
"24","Zhang_and_Elser_70","Heliscus_lugdunensis","Neonectria lugdunensis","1cb1b1be-36b9-11d5-9548-00d0592d548c",810155,"substrate",""
"25","Zhang_and_Elser_73","Heliscus_lugdunensis","Neonectria lugdunensis","1cb1b1be-36b9-11d5-9548-00d0592d548c",810155,"substrate",""
"26","Zhang_and_Elser_76","Heliscus_lugdunensis","Neonectria lugdunensis","1cb1b1be-36b9-11d5-9548-00d0592d548c",810155,"substrate",""
"27","Zhang_and_Elser_79","Heliscus_lugdunensis","Neonectria lugdunensis","1cb1b1be-36b9-11d5-9548-00d0592d548c",810155,"substrate",""
"28","Zhang_and_Elser_82","Heliscus_lugdunensis","Neonectria lugdunensis","1cb1b1be-36b9-11d5-9548-00d0592d548c",810155,"substrate",""
"29","Zhang_and_Elser_85","Heliscus_lugdunensis","Neonectria lugdunensis","1cb1b1be-36b9-11d5-9548-00d0592d548c",810155,"substrate",""
"30","Zhang_and_Elser_88","Heliscus_lugdunensis","Neonectria lugdunensis","1cb1b1be-36b9-11d5-9548-00d0592d548c",810155,"substrate",""
"31","Zhang_and_Elser_91","Heliscus_lugdunensis","Neonectria lugdunensis","1cb1b1be-36b9-11d5-9548-00d0592d548c",810155,"substrate",""
"32","Zhang_and_Elser_94","Heliscus_lugdunensis","Neonectria lugdunensis","1cb1b1be-36b9-11d5-9548-00d0592d548c",810155,"substrate",""
"33","Zhang_and_Elser_97","Heliscus_lugdunensis","Neonectria lugdunensis","1cb1b1be-36b9-11d5-9548-00d0592d548c",810155,"substrate",""
"34","Zhang_and_Elser_100","Heliscus_lugdunensis","Neonectria lugdunensis","1cb1b1be-36b9-11d5-9548-00d0592d548c",810155,"substrate",""
"35","Zhang_and_Elser_103","Heliscus_lugdunensis","Neonectria lugdunensis","1cb1b1be-36b9-11d5-9548-00d0592d548c",810155,"substrate",""
"36","Zhang_and_Elser_106","Hansenula_polymorpha","Ogataea polymorpha","29f6a56c-0271-4426-ac98-953988f46c21",362660,"substrate",""
"37","Zhang_and_Elser_109","Coniothyrium_minitans","Paraphaeosphaeria minitans","1cb1849d-36b9-11d5-9548-00d0592d548c",800766,"substrate",""
"38","Zhang_and_Elser_112","Coniothyrium_minitans","Paraphaeosphaeria minitans","1cb1849d-36b9-11d5-9548-00d0592d548c",800766,"substrate",""
"39","Zhang_and_Elser_115","Penicillum_chrysogenum","Penicillum chrysogenum",NA,NA,"substrate",""
"40","Zhang_and_Elser_118","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"41","Zhang_and_Elser_121","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"42","Zhang_and_Elser_124","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"43","Zhang_and_Elser_127","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"44","Zhang_and_Elser_130","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"45","Zhang_and_Elser_133","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"46","Zhang_and_Elser_136","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"47","Zhang_and_Elser_139","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"48","Zhang_and_Elser_142","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"49","Zhang_and_Elser_145","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"50","Zhang_and_Elser_148","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"51","Zhang_and_Elser_151","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"52","Zhang_and_Elser_154","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"53","Zhang_and_Elser_157","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"54","Zhang_and_Elser_160","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"55","Zhang_and_Elser_163","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"56","Zhang_and_Elser_166","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"57","Zhang_and_Elser_169","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"58","Zhang_and_Elser_172","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"59","Zhang_and_Elser_175","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"60","Zhang_and_Elser_178","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"61","Zhang_and_Elser_181","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"62","Zhang_and_Elser_184","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"63","Zhang_and_Elser_187","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"64","Zhang_and_Elser_190","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"65","Zhang_and_Elser_193","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"66","Zhang_and_Elser_196","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"substrate",""
"67","Zhang_and_Elser_199","Tetrachaetum_elegans","Tetrachaetum elegans","1cb1a6b9-36b9-11d5-9548-00d0592d548c",291359,"substrate",""
"68","Zhang_and_Elser_202","Trichoderma_harzianum","Trichoderma harzianum","1cb1b9a5-36b9-11d5-9548-00d0592d548c",340299,"substrate",""
"69","Zhang_and_Elser_205","Tricladium_chaetocladium","Tricladium chaetocladium","1cb1b9d0-36b9-11d5-9548-00d0592d548c",325012,"substrate",""
"70","Zhang_and_Elser_208","Tricladium_chaetocladium","Tricladium chaetocladium","1cb1b9d0-36b9-11d5-9548-00d0592d548c",325012,"substrate",""
"71","Zhang_and_Elser_211","Tricladium_chaetocladium","Tricladium chaetocladium","1cb1b9d0-36b9-11d5-9548-00d0592d548c",325012,"substrate",""
"72","Zhang_and_Elser_214","Tricladium_chaetocladium","Tricladium chaetocladium","1cb1b9d0-36b9-11d5-9548-00d0592d548c",325012,"substrate",""
"73","Zhang_and_Elser_217","Tricladium_chaetocladium","Tricladium chaetocladium","1cb1b9d0-36b9-11d5-9548-00d0592d548c",325012,"substrate",""
"74","Zhang_and_Elser_220","Tricladium_chaetocladium","Tricladium chaetocladium","1cb1b9d0-36b9-11d5-9548-00d0592d548c",325012,"substrate",""
"75","Zhang_and_Elser_223","Tricladium_chaetocladium","Tricladium chaetocladium","1cb1b9d0-36b9-11d5-9548-00d0592d548c",325012,"substrate",""
"76","Zhang_and_Elser_226","Tricladium_chaetocladium","Tricladium chaetocladium","1cb1b9d0-36b9-11d5-9548-00d0592d548c",325012,"substrate",""
"77","Zhang_and_Elser_229","Tricladium_chaetocladium","Tricladium chaetocladium","1cb1b9d0-36b9-11d5-9548-00d0592d548c",325012,"substrate",""
"78","Zhang_and_Elser_232","Tricladium_chaetocladium","Tricladium chaetocladium","1cb1b9d0-36b9-11d5-9548-00d0592d548c",325012,"substrate",""
"79","Zhang_and_Elser_235","Tricladium_chaetocladium","Tricladium chaetocladium","1cb1b9d0-36b9-11d5-9548-00d0592d548c",325012,"substrate",""
"80","Zhang_and_Elser_238","Tricladium_chaetocladium","Tricladium chaetocladium","1cb1b9d0-36b9-11d5-9548-00d0592d548c",325012,"substrate",""
"81","Zhang_and_Elser_241","Tricladium_chaetocladium","Tricladium chaetocladium","1cb1b9d0-36b9-11d5-9548-00d0592d548c",325012,"substrate",""
"82","Zhang_and_Elser_244","Yarrowia_lipolytica","Yarrowia lipolytica","1cb1b9ff-36b9-11d5-9548-00d0592d548c",108643,"substrate",""
"83","Zhang_and_Elser_247","Yarrowia_lipolytica","Yarrowia lipolytica","1cb1b9ff-36b9-11d5-9548-00d0592d548c",108643,"substrate",""
"84","Zhang_and_Elser_250","Agaricus_abruptibulbus","Agaricus abruptibulbus","c7e2b26a-1e97-4efa-9b50-2531b3991b0d",178389,"substrate",""
"85","Zhang_and_Elser_253","Agaricus_arvensis","Agaricus arvensis","1cb17cbc-36b9-11d5-9548-00d0592d548c",325880,"substrate",""
"86","Zhang_and_Elser_256","Agaricus_augustus","Agaricus augustus","1cb17cbd-36b9-11d5-9548-00d0592d548c",205947,"substrate",""
"87","Zhang_and_Elser_259","Agaricus_bisporus","Amanita excelsa","1cb17cc0-36b9-11d5-9548-00d0592d548c",531546,"substrate",""
"88","Zhang_and_Elser_262","Agaricus_bisporus","Amanita excelsa","1cb17cc0-36b9-11d5-9548-00d0592d548c",531546,"substrate",""
"89","Zhang_and_Elser_265","Agaricus_bisporus","Amanita excelsa","1cb17cc0-36b9-11d5-9548-00d0592d548c",531546,"substrate",""
"90","Zhang_and_Elser_268","Agaricus_bisporus","Amanita excelsa","1cb17cc0-36b9-11d5-9548-00d0592d548c",531546,"substrate",""
"91","Zhang_and_Elser_271","Agaricus_bisporus","Amanita excelsa","1cb17cc0-36b9-11d5-9548-00d0592d548c",531546,"substrate",""
"92","Zhang_and_Elser_274","Agaricus_bisporus","Amanita excelsa","1cb17cc0-36b9-11d5-9548-00d0592d548c",531546,"substrate",""
"93","Zhang_and_Elser_277","Agaricus_bisporus","Amanita excelsa","1cb17cc0-36b9-11d5-9548-00d0592d548c",531546,"substrate",""
"94","Zhang_and_Elser_280","Agaricus_brasiliensis","Agaricus brasiliensis","9a1c60b2-5ffc-4c09-883b-da61fe1dd33e",NA,"substrate",""
"95","Zhang_and_Elser_283","Agaricus_campestris","Agaricus campestris","1cb17cc2-36b9-11d5-9548-00d0592d548c",356498,"substrate",""
"96","Zhang_and_Elser_286","Agaricus_subrufescens","Agaricus subrufescens","96569dd9-6d74-4985-a2a3-5c67f366d9d6",248259,"substrate",""
"97","Zhang_and_Elser_289","Agaricus_subrufescens","Agaricus subrufescens","96569dd9-6d74-4985-a2a3-5c67f366d9d6",248259,"substrate",""
"98","Zhang_and_Elser_292","Agaricus_subrufescens","Agaricus subrufescens","96569dd9-6d74-4985-a2a3-5c67f366d9d6",248259,"substrate",""
"99","Zhang_and_Elser_295","Agaricus_silvaticus","Agaricus silvaticus","1cb17cce-36b9-11d5-9548-00d0592d548c",490442,"substrate",""
"100","Zhang_and_Elser_298","Agaricus_xanthoderma","Agaricus xanthoderma","f30e156f-a907-46da-8420-239761c0f14d",155072,"substrate",""
"101","Zhang_and_Elser_301","Albatrellus_spp.","Albatrellus spp.",NA,NA,"substrate",""
"102","Zhang_and_Elser_304","Amanita_citrina","Amanita citrina","1cb1d441-36b9-11d5-9548-00d0592d548c",205574,"substrate",""
"103","Zhang_and_Elser_307","Amanita_muscaria","Amanita muscaria","1cb17d41-36b9-11d5-9548-00d0592d548c",161267,"substrate",""
"104","Zhang_and_Elser_310","Amanita_muscaria","Amanita muscaria","1cb17d41-36b9-11d5-9548-00d0592d548c",161267,"substrate",""
"105","Zhang_and_Elser_313","Amanita_pantherina","Amanita pantherina","1cb17d45-36b9-11d5-9548-00d0592d548c",156565,"substrate",""
"106","Zhang_and_Elser_316","Amanita_phalloides","Amanita phalloides","1cb17d48-36b9-11d5-9548-00d0592d548c",178962,"substrate",""
"107","Zhang_and_Elser_319","Amanita_porphyria","Amanita porphyria","1cb17d49-36b9-11d5-9548-00d0592d548c",171128,"substrate",""
"108","Zhang_and_Elser_322","Amanita_rubescens","Amanita rubescens","1cb17d4b-36b9-11d5-9548-00d0592d548c",172799,"substrate",""
"109","Zhang_and_Elser_325","Amanita_rubescens","Amanita rubescens","1cb17d4b-36b9-11d5-9548-00d0592d548c",172799,"substrate",""
"110","Zhang_and_Elser_328","Amanita_vaginata","Amanita vaginata","1cb1bbb2-36b9-11d5-9548-00d0592d548c",114685,"substrate",""
"111","Zhang_and_Elser_331","Amanita_vaginata","Amanita vaginata","1cb1bbb2-36b9-11d5-9548-00d0592d548c",114685,"substrate",""
"112","Zhang_and_Elser_334","Amanita_verna","Amanita verna","59f6590d-5a49-455d-9f35-ed6cafbb7edb",NA,"substrate",""
"113","Zhang_and_Elser_337","Clitocybe_clavipes","Ampulloclitocybe clavipes","f1c80db1-b4ce-471b-bc9f-0f1b7b8a3b3c",374059,"substrate",""
"114","Zhang_and_Elser_340","Armillariella_mellea","Armillaria mellea","1cb1bab2-36b9-11d5-9548-00d0592d548c",190066,"substrate",""
"115","Zhang_and_Elser_343","Armillariella_mellea","Armillaria mellea","1cb1bab2-36b9-11d5-9548-00d0592d548c",190066,"substrate",""
"116","Zhang_and_Elser_346","Armillaria_novaezelandiae","Armillaria novaezelandiae",NA,NA,"substrate","Wood"
"117","Zhang_and_Elser_349","Clitocybe_tabescens","Desarmillaria tabescens","1e3c3ab9-a1f5-4c17-8553-5c959725db06",819125,"substrate",""
"118","Zhang_and_Elser_352","Armillariella_sp.","Armillariella sp.",NA,NA,"substrate","Soil"
"119","Zhang_and_Elser_355","Hirneola_auricula-judae","Auricularia auricula-judae","0b170e8a-a8d7-4d47-98d8-3d9d60e0083e",102281,"substrate",""
"120","Zhang_and_Elser_358","Boletus_aereus","Boletus aereus","ec41cbe3-a0e9-459a-a329-ab5679021141",NA,"substrate",""
"121","Zhang_and_Elser_361","Boletus_edulis","Boletus edulis","3029f8de-d317-447b-9854-7acd329ab9dd",NA,"substrate",""
"122","Zhang_and_Elser_364","Boletus_edulis","Boletus edulis","3029f8de-d317-447b-9854-7acd329ab9dd",NA,"substrate",""
"123","Zhang_and_Elser_367","Boletus_edulis","Boletus edulis","3029f8de-d317-447b-9854-7acd329ab9dd",NA,"substrate",""
"124","Zhang_and_Elser_370","Boletus_edulis","Boletus edulis","3029f8de-d317-447b-9854-7acd329ab9dd",NA,"substrate",""
"125","Zhang_and_Elser_373","Boletus_edulis","Boletus edulis","3029f8de-d317-447b-9854-7acd329ab9dd",NA,"substrate",""
"126","Zhang_and_Elser_376","Boletus_edulis","Boletus edulis","3029f8de-d317-447b-9854-7acd329ab9dd",NA,"substrate",""
"127","Zhang_and_Elser_379","Boletus_edulis","Boletus edulis","3029f8de-d317-447b-9854-7acd329ab9dd",NA,"substrate",""
"128","Zhang_and_Elser_382","Boletus_edulis","Boletus edulis","3029f8de-d317-447b-9854-7acd329ab9dd",NA,"substrate",""
"129","Zhang_and_Elser_385","Boletus_edulis","Boletus edulis","3029f8de-d317-447b-9854-7acd329ab9dd",NA,"substrate",""
"130","Zhang_and_Elser_388","Boletus_edulis","Boletus edulis","3029f8de-d317-447b-9854-7acd329ab9dd",NA,"substrate",""
"131","Zhang_and_Elser_391","Boletus_pinophilus","Boletus pinophilus","fa1789ff-270c-4cb2-9268-bbd962dc8289",309751,"substrate",""
"132","Zhang_and_Elser_394","Boletus_speciosus","Boletus speciosus","1dd51893-6229-4a66-b105-612737799dd2",196130,"substrate",""
"133","Zhang_and_Elser_397","Xerocomus_subtomentosus","Boletus subtomentosus","1cb1abd3-36b9-11d5-9548-00d0592d548c",216300,"substrate","Soil"
"134","Zhang_and_Elser_400","Xerocomus_subtomentosus","Boletus subtomentosus","1cb1abd3-36b9-11d5-9548-00d0592d548c",216300,"substrate","Soil"
"135","Zhang_and_Elser_403","Xerocomus_subtomentosus","Boletus subtomentosus","1cb1abd3-36b9-11d5-9548-00d0592d548c",216300,"substrate",""
"136","Zhang_and_Elser_406","Boletus_tomentipes","Boletus tomentipes","5ffb03fd-b0a6-4cb2-a8af-c2ef9a71e943",156649,"substrate",""
"137","Zhang_and_Elser_409","Boletus_umbriniporus","Boletus umbriniporus","4d4afa9c-c6d1-423d-9c15-050d433605ea",327073,"substrate",""
"138","Zhang_and_Elser_412","Boletus_fechtneri","Butyriboletus fechtneri","4ba44250-a73a-4481-8cf4-51c69d51d82c",803320,"substrate",""
"139","Zhang_and_Elser_415","Langermannia_gigantea","Calvatia gigantea","1cb1902f-36b9-11d5-9548-00d0592d548c",265958,"substrate",""
"140","Zhang_and_Elser_418","Cantharellus_cibarius","Cantharellus cibarius","1cb18084-36b9-11d5-9548-00d0592d548c",200345,"substrate",""
"141","Zhang_and_Elser_421","Cantharellus_cibarius","Cantharellus cibarius","1cb18084-36b9-11d5-9548-00d0592d548c",200345,"substrate",""
"142","Zhang_and_Elser_424","Cantharellus_cibarius","Cantharellus cibarius","1cb18084-36b9-11d5-9548-00d0592d548c",200345,"substrate","Soil"
"143","Zhang_and_Elser_427","Cantharellus_cibarius","Cantharellus cibarius","1cb18084-36b9-11d5-9548-00d0592d548c",200345,"substrate",""
"144","Zhang_and_Elser_430","Cantharellus_sp.","Cantharellus sp.",NA,NA,"substrate","Soil"
"145","Zhang_and_Elser_433","Catathelasma_ventricosum","Catathelasma ventricosum","1cb180a9-36b9-11d5-9548-00d0592d548c",284818,"substrate",""
"146","Zhang_and_Elser_436","Chalciporus_piperatus","Chalciporus piperatus","1cb1b02e-36b9-11d5-9548-00d0592d548c",311021,"substrate",""
"147","Zhang_and_Elser_439","Chroogomphus_rutilus","Chroogomphus rutilus","1a0406b3-b9c9-4751-b741-9dcdf78523c5",328192,"substrate",""
"148","Zhang_and_Elser_442","Clitocybe_gibba","Clitocybe gibba","8b1a748c-7ba2-4be8-a0cf-e83c62799b11",356792,"substrate",""
"149","Zhang_and_Elser_445","Clitocybe_nebularis","Clitocybe nebularis","1cb1b077-36b9-11d5-9548-00d0592d548c",164796,"substrate",""
"150","Zhang_and_Elser_448","Clitocybe_nebularis","Clitocybe nebularis","1cb1b077-36b9-11d5-9548-00d0592d548c",164796,"substrate",""
"151","Zhang_and_Elser_451","Clitocybe_odora","Clitocybe odora","a283a913-912e-43f0-beaa-43b5f04323b2",190577,"substrate",""
"152","Zhang_and_Elser_454","Collybia_sp.","Collybia sp.",NA,NA,"substrate","Soil"
"153","Zhang_and_Elser_457","Coprinus_micaceus","Coprinellus micaceus","1cb184bc-36b9-11d5-9548-00d0592d548c",474361,"substrate",""
"154","Zhang_and_Elser_460","Coprinus_atramentarius","Coprinopsis atramentaria","1cb184b4-36b9-11d5-9548-00d0592d548c",474167,"substrate",""
"155","Zhang_and_Elser_463","Cortinarius_albo-violaceus","Cortinarius albo-violaceus",NA,NA,"substrate",""
"156","Zhang_and_Elser_466","Cortinarius_armeniacus","Cortinarius armeniacus","b68ea46f-35de-4667-817b-bc9ffeb1a804",214592,"substrate",""
"157","Zhang_and_Elser_469","Cortinarius_armillatus","Cortinarius armillatus","04173a3f-5dec-49a8-9628-da459a2745dc",214757,"substrate",""
"158","Zhang_and_Elser_472","Cortinarius_biformis","Cortinarius biformis","9247fda4-188f-4805-a4d7-853128093e4d",213536,"substrate",""
"159","Zhang_and_Elser_475","Cortinarius_camphoratus","Cortinarius camphoratus","45028a15-c7e5-48f4-a0a1-354a0e1a620f",201360,"substrate",""
"160","Zhang_and_Elser_478","Rozites_caperata","Russula macrocystidiata",NA,NA,"substrate",""
"161","Zhang_and_Elser_481","Cortinarius_gentilis","Cortinarius gentilis","bd68590c-76f4-43b1-a40d-9a38d35e0654",222010,"substrate",""
"162","Zhang_and_Elser_484","Cortinarius_laniger","Cortinarius laniger","13c81081-07c7-49fb-a74a-447aeb9c6d04",217440,"substrate",""
"163","Zhang_and_Elser_487","Cortinarius_odorifer","Cortinarius odorifer","f1edec31-1228-48f2-a735-c3dcc90a7bf4",169119,"substrate",""
"164","Zhang_and_Elser_490","Cortinarius_pholideus","Cortinarius pholideus","1cb18512-36b9-11d5-9548-00d0592d548c",151847,"substrate",""
"165","Zhang_and_Elser_493","Cortinarius_semisanguineus","Cortinarius semisanguineus","5c65b7a5-5d18-4b71-918d-376741360a73",296569,"substrate",""
"166","Zhang_and_Elser_496","Cortinarius_traganus","Cortinarius traganus","6e3bdcc5-7927-4834-b556-415cc6d2a624",164677,"substrate","Soil"
"167","Zhang_and_Elser_499","Cortinarius_traganus","Cortinarius traganus","6e3bdcc5-7927-4834-b556-415cc6d2a624",164677,"substrate",""
"168","Zhang_and_Elser_502","Cortinarius_sp.","Cortinarius sp.",NA,NA,"substrate",""
"169","Zhang_and_Elser_505","Cortinarius_sp.","Cortinarius sp.",NA,NA,"substrate","Soil"
"170","Zhang_and_Elser_508","Cortinarius_evernuis","Cortinarius evernuis",NA,NA,"substrate",""
"171","Zhang_and_Elser_511","Craterellus_cornucopioides","Craterellus cornucopioides","1cb18546-36b9-11d5-9548-00d0592d548c",153130,"substrate",""
"172","Zhang_and_Elser_514","Cantharellus_luteocomus","Craterellus lutescens","b1e2e41c-9ac1-433d-9939-6e6e08c3bd44",184644,"substrate",""
"173","Zhang_and_Elser_517","Cantharellus_tubaeformis","Craterellus tubaeformis","1cb18087-36b9-11d5-9548-00d0592d548c",455453,"substrate",""
"174","Zhang_and_Elser_520","Cyathus_pallidus","Cyathus pallidus","fec412ee-268d-4200-8c57-5fd6135dbdec",215857,"substrate",""
"175","Zhang_and_Elser_523","Dermocybe_canaria","Dermocybe canaria","1cb186b9-36b9-11d5-9548-00d0592d548c",135021,"substrate","Soil"
"176","Zhang_and_Elser_526","Entoloma_rhodopolium","Entoloma rhodopolium","32fab5f6-b955-42d0-b9a9-73cf7f3c37b3",NA,"substrate",""
"177","Zhang_and_Elser_529","Rhodophyllus_sp.","Rhodophyllus sp.",NA,NA,"substrate","Soil"
"178","Zhang_and_Elser_532","Flammulina_velutipes","Flammulina velutipes","ce3801f8-ba07-4f0e-9ea0-f828d4f1b2d1",330940,"substrate",""
"179","Zhang_and_Elser_535","Fomes_fomentarius","Fomes fomentarius","e6c088c3-b354-11d5-bebb-00508bca8de8",194860,"substrate",""
"180","Zhang_and_Elser_538","Fomes_fomentarius","Fomes fomentarius","e6c088c3-b354-11d5-bebb-00508bca8de8",194860,"substrate",""
"181","Zhang_and_Elser_541","Fomes_fomentarius","Fomes fomentarius","e6c088c3-b354-11d5-bebb-00508bca8de8",194860,"substrate",""
"182","Zhang_and_Elser_544","Fomes_laricis","Fomitopsis officinalis","93c0585d-be0b-4f05-900d-8a054d95387b",297501,"substrate",""
"183","Zhang_and_Elser_547","Fomitopsis_pinicola","Fomitopsis pinicola","1cb188e9-36b9-11d5-9548-00d0592d548c",101927,"substrate",""
"184","Zhang_and_Elser_550","Fomes_pinicola","Fomitopsis pinicola","cd04e4d2-880d-11d5-bebb-00508bca8de8",101927,"substrate",""
"185","Zhang_and_Elser_553","Fomitopsis_roseus","Fomitopsis roseus",NA,NA,"substrate","Wood"
"186","Zhang_and_Elser_556","Galerina_spp.","Galerina spp.",NA,NA,"substrate",""
"187","Zhang_and_Elser_559","Fomes_applanatus","Ganoderma applanatum","d0a8c3a8-b270-11d5-bebb-00508bca8de8",119872,"substrate",""
"188","Zhang_and_Elser_562","Fomes_applanatus","Ganoderma applanatum","d0a8c3a8-b270-11d5-bebb-00508bca8de8",119872,"substrate",""
